,Property,Image1,Image2,contrast11,contrast12,contrast13,contrast14,contrast_avg1,contrast21,contrast22,contrast23,contrast24,contrast_avg2,dissimilarity11,dissimilarity12,dissimilarity13,dissimilarity14,dissimilarity_avg1,dissimilarity21,dissimilarity22,dissimilarity23,dissimilarity24,dissimilarity_avg2,homogeneity11,homogeneity12,homogeneity13,homogeneity14,homogeneity_avg1,homogeneity21,homogeneity22,homogeneity23,homogeneity24,homogeneity_avg_2,energy_feature11,energy_feature12,energy_feature13,energy_feature14,energy_feature_avg1,energy_feature21,energy_feature22,energy_feature23,energy_feature24,energy_feature_avg2,correlation_feature11,correlation_feature12,correlation_feature13,correlation_feature14,correlation_feature_avg1,correlation_feature21,correlation_feature22,correlation_feature23,correlation_feature24,correlation_feature_avg2,asm_feature11,asm_feature12,asm_feature13,asm_feature14,asm_feature_avg1,asm_feature21,asm_feature22,asm_feature23,asm_feature24,asm_feature_avg2,PIQ_DISTS,Cosine similarity,td_b7,vents_count_1,vents_count_2,common_vents_count,similarity_ratio,label
628,20861,2019-08-26_3.jpeg,2020-04-06_2.jpeg,1.42,1.32,1.10,2.71,1.64,1.47,1.30,1.04,2.65,1.61,0.38,0.38,0.33,0.52,0.40,0.40,0.41,0.35,0.57,0.43,0.88,0.87,0.89,0.86,0.87,0.86,0.86,0.87,0.84,0.86,0.57,0.57,0.57,0.56,0.57,0.57,0.56,0.57,0.55,0.56,0.97,0.97,0.98,0.94,0.96,0.96,0.96,0.97,0.92,0.95,0.32,0.32,0.33,0.31,0.32,0.32,0.32,0.32,0.31,0.32,0.15,0.71,4.59,8.00,10.00,5.00,0.50,Y
630,20862,2016-09-09_9.jpeg,2017-05-04_8.jpeg,3.13,4.57,2.30,4.84,3.71,3.12,4.55,1.93,4.50,3.52,0.73,0.93,0.65,0.96,0.82,0.68,0.88,0.51,0.86,0.73,0.77,0.73,0.77,0.72,0.75,0.79,0.76,0.82,0.76,0.79,0.37,0.36,0.37,0.36,0.37,0.38,0.37,0.39,0.37,0.38,0.95,0.93,0.97,0.93,0.94,0.95,0.93,0.97,0.93,0.95,0.14,0.13,0.14,0.13,0.13,0.15,0.14,0.15,0.14,0.14,0.13,0.71,4.84,7.00,6.00,6.00,0.86,N
631,20862,2017-05-04_8.jpeg,2017-08-17_7.jpeg,3.12,4.55,1.93,4.50,3.52,2.79,4.13,1.87,4.23,3.25,0.68,0.88,0.51,0.86,0.73,0.58,0.77,0.48,0.78,0.65,0.79,0.76,0.82,0.76,0.79,0.83,0.79,0.84,0.79,0.81,0.38,0.37,0.39,0.37,0.38,0.40,0.38,0.40,0.38,0.39,0.95,0.93,0.97,0.93,0.95,0.96,0.94,0.97,0.94,0.95,0.15,0.14,0.15,0.14,0.14,0.16,0.15,0.16,0.15,0.15,0.13,0.71,4.86,6.00,7.00,5.00,0.71,N
632,20862,2017-08-17_7.jpeg,2018-03-13_6.jpeg,2.79,4.13,1.87,4.23,3.25,2.86,4.09,1.86,4.35,3.29,0.58,0.77,0.48,0.78,0.65,0.57,0.74,0.45,0.76,0.63,0.83,0.79,0.84,0.79,0.81,0.84,0.81,0.85,0.80,0.83,0.40,0.38,0.40,0.38,0.39,0.40,0.39,0.41,0.39,0.40,0.96,0.94,0.97,0.94,0.95,0.96,0.94,0.97,0.93,0.95,0.16,0.15,0.16,0.15,0.15,0.16,0.15,0.17,0.15,0.16,0.12,0.77,5.19,7.00,4.00,4.00,0.57,N
633,20862,2018-03-13_6.jpeg,2018-07-08_5.jpeg,2.86,4.09,1.86,4.35,3.29,1.97,2.90,1.29,2.86,2.26,0.57,0.74,0.45,0.76,0.63,0.52,0.68,0.42,0.67,0.57,0.84,0.81,0.85,0.80,0.83,0.83,0.79,0.85,0.80,0.82,0.40,0.39,0.41,0.39,0.40,0.37,0.35,0.37,0.35,0.36,0.96,0.94,0.97,0.93,0.95,0.96,0.94,0.97,0.94,0.95,0.16,0.15,0.17,0.15,0.16,0.13,0.13,0.14,0.13,0.13,0.17,0.61,4.26,4.00,4.00,3.00,0.75,N
634,20862,2018-07-08_5.jpeg,2019-04-20_4.jpeg,1.97,2.90,1.29,2.86,2.26,2.85,4.23,1.83,4.34,3.31,0.52,0.68,0.42,0.67,0.57,0.49,0.66,0.37,0.66,0.54,0.83,0.79,0.85,0.80,0.82,0.88,0.85,0.89,0.85,0.87,0.37,0.35,0.37,0.35,0.36,0.46,0.45,0.47,0.45,0.46,0.96,0.94,0.97,0.94,0.95,0.96,0.95,0.98,0.94,0.96,0.13,0.13,0.14,0.13,0.13,0.21,0.20,0.22,0.20,0.21,0.18,0.54,3.80,4.00,7.00,2.00,0.29,Y
635,20862,2019-04-20_4.jpeg,2019-08-25_3.jpeg,2.85,4.23,1.83,4.34,3.31,2.97,4.80,2.28,4.90,3.74,0.49,0.66,0.37,0.66,0.54,0.55,0.79,0.46,0.79,0.65,0.88,0.85,0.89,0.85,0.87,0.86,0.82,0.87,0.82,0.84,0.46,0.45,0.47,0.45,0.46,0.42,0.41,0.42,0.41,0.42,0.96,0.95,0.98,0.94,0.96,0.96,0.94,0.97,0.94,0.95,0.21,0.20,0.22,0.20,0.21,0.18,0.17,0.18,0.17,0.17,0.15,0.56,4.05,7.00,9.00,6.00,0.67,N
636,20862,2019-08-25_3.jpeg,2020-03-31_2.jpeg,2.97,4.80,2.28,4.90,3.74,2.83,4.63,2.25,4.70,3.60,0.55,0.79,0.46,0.79,0.65,0.52,0.75,0.46,0.75,0.62,0.86,0.82,0.87,0.82,0.84,0.87,0.83,0.87,0.83,0.85,0.42,0.41,0.42,0.41,0.42,0.45,0.44,0.46,0.44,0.45,0.96,0.94,0.97,0.94,0.95,0.96,0.94,0.97,0.93,0.95,0.18,0.17,0.18,0.17,0.17,0.21,0.19,0.21,0.19,0.20,0.14,0.76,5.30,9.00,6.00,5.00,0.56,N
637,20862,2020-03-31_2.jpeg,2020-08-31_1.jpeg,2.83,4.63,2.25,4.70,3.60,2.88,4.60,2.22,4.78,3.62,0.52,0.75,0.46,0.75,0.62,0.56,0.81,0.49,0.82,0.67,0.87,0.83,0.87,0.83,0.85,0.85,0.80,0.85,0.80,0.83,0.45,0.44,0.46,0.44,0.45,0.40,0.38,0.40,0.38,0.39,0.96,0.94,0.97,0.93,0.95,0.96,0.93,0.97,0.93,0.95,0.21,0.19,0.21,0.19,0.20,0.16,0.14,0.16,0.15,0.15,0.14,0.73,5.18,6.00,9.00,4.00,0.44,N
638,20863,2016-09-09_9.jpeg,2017-05-04_8.jpeg,1.28,2.11,1.28,1.68,1.59,1.19,2.14,1.24,1.57,1.53,0.38,0.49,0.39,0.44,0.43,0.37,0.49,0.38,0.44,0.42,0.87,0.86,0.87,0.86,0.86,0.87,0.85,0.87,0.85,0.86,0.59,0.58,0.59,0.58,0.58,0.58,0.57,0.58,0.57,0.58,0.97,0.95,0.97,0.96,0.96,0.97,0.95,0.97,0.96,0.96,0.35,0.34,0.35,0.34,0.34,0.34,0.33,0.34,0.33,0.33,0.10,0.63,4.49,4.00,4.00,3.00,0.75,N
639,20863,2017-05-04_8.jpeg,2017-08-17_7.jpeg,1.19,2.14,1.24,1.57,1.53,1.14,2.05,1.21,1.50,1.48,0.37,0.49,0.38,0.44,0.42,0.36,0.48,0.38,0.42,0.41,0.87,0.85,0.87,0.85,0.86,0.87,0.85,0.87,0.86,0.86,0.58,0.57,0.58,0.57,0.58,0.59,0.58,0.59,0.58,0.58,0.97,0.95,0.97,0.96,0.96,0.97,0.95,0.97,0.97,0.97,0.34,0.33,0.34,0.33,0.33,0.34,0.33,0.34,0.34,0.34,0.09,0.81,5.52,4.00,5.00,4.00,0.80,N
640,20863,2017-08-17_7.jpeg,2018-03-13_6.jpeg,1.14,2.05,1.21,1.50,1.48,1.13,1.96,1.02,1.39,1.38,0.36,0.48,0.38,0.42,0.41,0.35,0.45,0.34,0.39,0.38,0.87,0.85,0.87,0.86,0.86,0.88,0.86,0.88,0.87,0.87,0.59,0.58,0.59,0.58,0.58,0.58,0.57,0.58,0.58,0.58,0.97,0.95,0.97,0.97,0.97,0.97,0.95,0.98,0.97,0.97,0.34,0.33,0.34,0.34,0.34,0.34,0.33,0.34,0.33,0.33,0.11,0.85,5.82,5.00,4.00,4.00,0.80,N
641,20863,2018-03-13_6.jpeg,2018-07-08_5.jpeg,1.13,1.96,1.02,1.39,1.38,0.70,1.12,0.59,0.85,0.81,0.35,0.45,0.34,0.39,0.38,0.25,0.31,0.23,0.28,0.27,0.88,0.86,0.88,0.87,0.87,0.91,0.90,0.91,0.90,0.90,0.58,0.57,0.58,0.58,0.58,0.60,0.59,0.60,0.59,0.59,0.97,0.95,0.98,0.97,0.97,0.97,0.96,0.98,0.97,0.97,0.34,0.33,0.34,0.33,0.33,0.35,0.35,0.36,0.35,0.35,0.15,0.84,5.64,4.00,4.00,4.00,1.00,N
642,20863,2018-07-08_5.jpeg,2019-04-20_4.jpeg,0.70,1.12,0.59,0.85,0.81,1.19,1.56,1.17,1.54,1.36,0.25,0.31,0.23,0.28,0.27,0.51,0.58,0.52,0.59,0.55,0.91,0.90,0.91,0.90,0.90,0.80,0.79,0.80,0.79,0.79,0.60,0.59,0.60,0.59,0.59,0.58,0.57,0.58,0.58,0.58,0.97,0.96,0.98,0.97,0.97,0.94,0.93,0.94,0.93,0.94,0.35,0.35,0.36,0.35,0.35,0.34,0.33,0.34,0.33,0.33,0.18,0.64,4.06,4.00,2.00,1.00,0.25,Y
643,20863,2019-04-20_4.jpeg,2019-08-25_3.jpeg,1.19,1.56,1.17,1.54,1.36,1.20,2.01,1.05,1.51,1.44,0.51,0.58,0.52,0.59,0.55,0.37,0.46,0.34,0.42,0.40,0.80,0.79,0.80,0.79,0.79,0.87,0.86,0.88,0.86,0.87,0.58,0.57,0.58,0.58,0.58,0.58,0.57,0.58,0.58,0.58,0.94,0.93,0.94,0.93,0.94,0.98,0.96,0.98,0.97,0.97,0.34,0.33,0.34,0.33,0.33,0.34,0.33,0.34,0.33,0.34,0.17,0.85,4.92,2.00,6.00,2.00,0.33,N
644,20863,2019-08-25_3.jpeg,2020-03-31_2.jpeg,1.20,2.01,1.05,1.51,1.44,1.47,2.17,1.31,1.82,1.69,0.37,0.46,0.34,0.42,0.40,0.51,0.60,0.49,0.57,0.54,0.87,0.86,0.88,0.86,0.87,0.81,0.80,0.82,0.80,0.81,0.58,0.57,0.58,0.58,0.58,0.58,0.57,0.58,0.57,0.57,0.98,0.96,0.98,0.97,0.97,0.96,0.95,0.97,0.96,0.96,0.34,0.33,0.34,0.33,0.34,0.33,0.32,0.33,0.33,0.33,0.11,0.87,5.36,6.00,3.00,3.00,0.50,N
645,20863,2020-03-31_2.jpeg,2020-08-31_1.jpeg,1.47,2.17,1.31,1.82,1.69,1.21,1.99,1.14,1.52,1.46,0.51,0.60,0.49,0.57,0.54,0.40,0.48,0.38,0.44,0.42,0.81,0.80,0.82,0.80,0.81,0.86,0.85,0.86,0.85,0.85,0.58,0.57,0.58,0.57,0.57,0.58,0.57,0.58,0.57,0.58,0.96,0.95,0.97,0.96,0.96,0.98,0.96,0.98,0.97,0.97,0.33,0.32,0.33,0.33,0.33,0.34,0.33,0.34,0.33,0.33,0.10,0.86,5.55,3.00,3.00,3.00,1.00,N
646,20864,2016-09-09_9.jpeg,2017-05-04_8.jpeg,1.79,2.40,1.52,2.79,2.13,1.74,2.28,1.61,2.91,2.14,0.37,0.43,0.35,0.47,0.41,0.39,0.43,0.38,0.51,0.43,0.89,0.88,0.89,0.87,0.88,0.89,0.88,0.88,0.86,0.88,0.66,0.66,0.67,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.97,0.96,0.98,0.96,0.97,0.97,0.96,0.97,0.95,0.96,0.44,0.44,0.44,0.43,0.44,0.44,0.43,0.44,0.43,0.43,0.12,0.84,5.76,5.00,5.00,4.00,0.80,N
647,20864,2017-05-04_8.jpeg,2017-08-17_7.jpeg,1.74,2.28,1.61,2.91,2.14,1.56,2.05,1.29,2.49,1.85,0.39,0.43,0.38,0.51,0.43,0.30,0.33,0.28,0.40,0.33,0.89,0.88,0.88,0.86,0.88,0.92,0.92,0.92,0.91,0.92,0.66,0.66,0.66,0.66,0.66,0.68,0.67,0.68,0.67,0.67,0.97,0.96,0.97,0.95,0.96,0.98,0.97,0.98,0.96,0.97,0.44,0.43,0.44,0.43,0.43,0.46,0.45,0.46,0.45,0.45,0.10,0.92,6.28,5.00,4.00,4.00,0.80,N
648,20864,2017-08-17_7.jpeg,2018-03-13_6.jpeg,1.56,2.05,1.29,2.49,1.85,1.63,2.17,1.33,2.52,1.91,0.30,0.33,0.28,0.40,0.33,0.31,0.36,0.29,0.40,0.34,0.92,0.92,0.92,0.91,0.92,0.92,0.91,0.92,0.90,0.91,0.68,0.67,0.68,0.67,0.67,0.67,0.67,0.67,0.66,0.67,0.98,0.97,0.98,0.96,0.97,0.97,0.97,0.98,0.96,0.97,0.46,0.45,0.46,0.45,0.45,0.45,0.44,0.45,0.44,0.45,0.11,0.85,5.91,4.00,6.00,4.00,0.67,N
649,20864,2018-03-13_6.jpeg,2018-07-08_5.jpeg,1.63,2.17,1.33,2.52,1.91,1.32,1.81,1.12,2.00,1.56,0.31,0.36,0.29,0.40,0.34,0.30,0.34,0.27,0.37,0.32,0.92,0.91,0.92,0.90,0.91,0.91,0.91,0.91,0.90,0.91,0.67,0.67,0.67,0.66,0.67,0.67,0.67,0.67,0.66,0.67,0.97,0.97,0.98,0.96,0.97,0.97,0.96,0.98,0.96,0.97,0.45,0.44,0.45,0.44,0.45,0.45,0.44,0.45,0.44,0.45,0.12,0.58,4.12,6.00,4.00,4.00,0.67,N
650,20864,2018-07-08_5.jpeg,2019-04-20_4.jpeg,1.32,1.81,1.12,2.00,1.56,0.91,1.33,0.86,1.46,1.14,0.30,0.34,0.27,0.37,0.32,0.26,0.31,0.26,0.34,0.29,0.91,0.91,0.91,0.90,0.91,0.91,0.90,0.91,0.89,0.90,0.67,0.67,0.67,0.66,0.67,0.67,0.66,0.67,0.66,0.67,0.97,0.96,0.98,0.96,0.97,0.97,0.95,0.97,0.95,0.96,0.45,0.44,0.45,0.44,0.45,0.45,0.44,0.45,0.44,0.44,0.14,0.86,5.12,4.00,4.00,4.00,1.00,Y
651,20864,2019-04-20_4.jpeg,2019-08-25_3.jpeg,0.91,1.33,0.86,1.46,1.14,0.78,1.09,0.70,1.20,0.94,0.26,0.31,0.26,0.34,0.29,0.23,0.27,0.22,0.29,0.25,0.91,0.90,0.91,0.89,0.90,0.92,0.92,0.92,0.91,0.92,0.67,0.66,0.67,0.66,0.67,0.67,0.67,0.68,0.67,0.67,0.97,0.95,0.97,0.95,0.96,0.97,0.96,0.97,0.96,0.97,0.45,0.44,0.45,0.44,0.44,0.45,0.45,0.46,0.45,0.45,0.14,0.92,5.82,4.00,3.00,3.00,0.75,N
652,20864,2019-08-25_3.jpeg,2020-03-31_2.jpeg,0.78,1.09,0.70,1.20,0.94,1.25,1.67,1.15,2.05,1.53,0.23,0.27,0.22,0.29,0.25,0.32,0.36,0.31,0.42,0.35,0.92,0.92,0.92,0.91,0.92,0.90,0.89,0.90,0.88,0.89,0.67,0.67,0.68,0.67,0.67,0.67,0.66,0.67,0.66,0.66,0.97,0.96,0.97,0.96,0.97,0.97,0.96,0.97,0.95,0.96,0.45,0.45,0.46,0.45,0.45,0.44,0.44,0.44,0.44,0.44,0.15,0.77,4.62,3.00,5.00,2.00,0.40,N
653,20864,2020-03-31_2.jpeg,2020-08-31_1.jpeg,1.25,1.67,1.15,2.05,1.53,1.22,1.73,1.10,1.93,1.49,0.32,0.36,0.31,0.42,0.35,0.28,0.32,0.26,0.36,0.31,0.90,0.89,0.90,0.88,0.89,0.92,0.91,0.92,0.91,0.91,0.67,0.66,0.67,0.66,0.66,0.67,0.66,0.67,0.66,0.67,0.97,0.96,0.97,0.95,0.96,0.97,0.96,0.98,0.96,0.97,0.44,0.44,0.44,0.44,0.44,0.45,0.44,0.45,0.44,0.44,0.11,0.86,5.88,5.00,6.00,5.00,0.83,N
654,20865,2016-09-09_9.jpeg,2017-05-04_8.jpeg,1.35,1.46,1.28,2.35,1.61,1.21,1.30,1.19,2.14,1.46,0.39,0.39,0.39,0.52,0.42,0.38,0.40,0.39,0.50,0.42,0.86,0.87,0.86,0.84,0.86,0.87,0.86,0.86,0.84,0.86,0.65,0.65,0.65,0.64,0.65,0.65,0.64,0.65,0.64,0.64,0.98,0.97,0.98,0.96,0.97,0.97,0.97,0.97,0.95,0.97,0.42,0.42,0.42,0.41,0.42,0.42,0.41,0.42,0.41,0.41,0.13,0.75,4.62,4.00,4.00,3.00,0.75,Y
655,20865,2017-05-04_8.jpeg,2017-08-17_7.jpeg,1.21,1.30,1.19,2.14,1.46,1.08,1.25,1.07,1.85,1.31,0.38,0.40,0.39,0.50,0.42,0.36,0.37,0.35,0.46,0.38,0.87,0.86,0.86,0.84,0.86,0.87,0.87,0.87,0.85,0.87,0.65,0.64,0.65,0.64,0.64,0.65,0.65,0.65,0.64,0.65,0.97,0.97,0.97,0.95,0.97,0.97,0.97,0.97,0.96,0.97,0.42,0.41,0.42,0.41,0.41,0.42,0.42,0.42,0.41,0.42,0.10,0.74,5.15,4.00,4.00,3.00,0.75,N
656,20865,2017-08-17_7.jpeg,2018-03-13_6.jpeg,1.08,1.25,1.07,1.85,1.31,1.01,1.16,0.92,1.62,1.18,0.36,0.37,0.35,0.46,0.38,0.38,0.39,0.35,0.47,0.40,0.87,0.87,0.87,0.85,0.87,0.86,0.86,0.87,0.84,0.86,0.65,0.65,0.65,0.64,0.65,0.65,0.64,0.65,0.64,0.65,0.97,0.97,0.97,0.96,0.97,0.97,0.97,0.98,0.96,0.97,0.42,0.42,0.42,0.41,0.42,0.42,0.42,0.42,0.41,0.42,0.15,0.51,3.48,4.00,4.00,3.00,0.75,N
657,20865,2018-03-13_6.jpeg,2018-07-08_5.jpeg,1.01,1.16,0.92,1.62,1.18,0.77,0.89,0.76,1.26,0.92,0.38,0.39,0.35,0.47,0.40,0.29,0.30,0.28,0.36,0.31,0.86,0.86,0.87,0.84,0.86,0.89,0.89,0.90,0.88,0.89,0.65,0.64,0.65,0.64,0.65,0.65,0.65,0.65,0.65,0.65,0.97,0.97,0.98,0.96,0.97,0.98,0.97,0.98,0.96,0.97,0.42,0.42,0.42,0.41,0.42,0.43,0.42,0.43,0.42,0.43,0.14,0.88,5.88,4.00,1.00,1.00,0.25,N
658,20865,2018-07-08_5.jpeg,2019-04-20_4.jpeg,0.77,0.89,0.76,1.26,0.92,1.32,1.27,1.39,2.27,1.56,0.29,0.30,0.28,0.36,0.31,0.49,0.46,0.52,0.65,0.53,0.89,0.89,0.90,0.88,0.89,0.82,0.83,0.81,0.79,0.81,0.65,0.65,0.65,0.65,0.65,0.64,0.64,0.64,0.64,0.64,0.98,0.97,0.98,0.96,0.97,0.96,0.96,0.95,0.92,0.95,0.43,0.42,0.43,0.42,0.43,0.42,0.41,0.42,0.41,0.41,0.17,0.92,6.16,1.00,4.00,1.00,0.25,Y
659,20865,2019-04-20_4.jpeg,2019-08-25_3.jpeg,1.32,1.27,1.39,2.27,1.56,0.96,1.05,0.92,1.63,1.14,0.49,0.46,0.52,0.65,0.53,0.32,0.32,0.31,0.40,0.34,0.82,0.83,0.81,0.79,0.81,0.88,0.89,0.89,0.87,0.88,0.64,0.64,0.64,0.64,0.64,0.65,0.65,0.66,0.65,0.65,0.96,0.96,0.95,0.92,0.95,0.98,0.98,0.98,0.96,0.97,0.42,0.41,0.42,0.41,0.41,0.43,0.43,0.43,0.42,0.43,0.13,0.69,4.57,4.00,5.00,4.00,0.80,N
660,20865,2019-08-25_3.jpeg,2020-03-31_2.jpeg,0.96,1.05,0.92,1.63,1.14,1.09,1.14,1.10,1.89,1.30,0.32,0.32,0.31,0.40,0.34,0.39,0.40,0.41,0.51,0.43,0.88,0.89,0.89,0.87,0.88,0.86,0.85,0.85,0.83,0.85,0.65,0.65,0.66,0.65,0.65,0.65,0.65,0.65,0.64,0.65,0.98,0.98,0.98,0.96,0.97,0.97,0.96,0.97,0.94,0.96,0.43,0.43,0.43,0.42,0.43,0.42,0.42,0.42,0.41,0.42,0.13,0.88,6.02,5.00,3.00,3.00,0.60,N
661,20865,2020-03-31_2.jpeg,2020-08-31_1.jpeg,1.09,1.14,1.10,1.89,1.30,0.97,1.03,0.96,1.73,1.17,0.39,0.40,0.41,0.51,0.43,0.31,0.31,0.32,0.42,0.34,0.86,0.85,0.85,0.83,0.85,0.89,0.89,0.88,0.87,0.88,0.65,0.65,0.65,0.64,0.65,0.65,0.65,0.65,0.64,0.65,0.97,0.96,0.97,0.94,0.96,0.98,0.98,0.98,0.96,0.97,0.42,0.42,0.42,0.41,0.42,0.42,0.42,0.42,0.41,0.42,0.12,0.85,5.71,3.00,4.00,3.00,0.75,N
662,20866,2016-09-09_9.jpeg,2017-05-04_8.jpeg,1.45,2.50,1.32,1.40,1.67,1.73,3.22,1.80,1.89,2.16,0.36,0.46,0.35,0.34,0.38,0.36,0.48,0.37,0.34,0.39,0.89,0.88,0.89,0.89,0.89,0.90,0.89,0.90,0.90,0.90,0.68,0.68,0.68,0.68,0.68,0.67,0.67,0.67,0.67,0.67,0.96,0.93,0.96,0.96,0.95,0.97,0.95,0.97,0.97,0.96,0.47,0.46,0.47,0.47,0.47,0.45,0.44,0.45,0.45,0.45,0.15,0.71,4.77,5.00,7.00,5.00,0.71,Y
663,20866,2017-05-04_8.jpeg,2017-08-17_7.jpeg,1.73,3.22,1.80,1.89,2.16,1.47,2.68,1.46,1.53,1.79,0.36,0.48,0.37,0.34,0.39,0.33,0.43,0.33,0.31,0.35,0.90,0.89,0.90,0.90,0.90,0.90,0.89,0.90,0.91,0.90,0.67,0.67,0.67,0.67,0.67,0.67,0.66,0.67,0.66,0.67,0.97,0.95,0.97,0.97,0.96,0.97,0.95,0.97,0.97,0.97,0.45,0.44,0.45,0.45,0.45,0.45,0.44,0.45,0.44,0.44,0.07,0.97,6.65,7.00,6.00,6.00,0.86,N
664,20866,2017-08-17_7.jpeg,2018-03-13_6.jpeg,1.47,2.68,1.46,1.53,1.79,2.07,3.23,1.90,2.47,2.42,0.33,0.43,0.33,0.31,0.35,0.38,0.47,0.36,0.39,0.40,0.90,0.89,0.90,0.91,0.90,0.90,0.89,0.91,0.90,0.90,0.67,0.66,0.67,0.66,0.67,0.67,0.67,0.67,0.67,0.67,0.97,0.95,0.97,0.97,0.97,0.97,0.95,0.97,0.96,0.96,0.45,0.44,0.45,0.44,0.44,0.45,0.44,0.45,0.45,0.45,0.14,0.72,4.86,6.00,6.00,6.00,1.00,N
665,20866,2018-03-13_6.jpeg,2018-07-08_5.jpeg,2.07,3.23,1.90,2.47,2.42,1.18,2.16,1.12,1.25,1.43,0.38,0.47,0.36,0.39,0.40,0.29,0.40,0.28,0.28,0.31,0.90,0.89,0.91,0.90,0.90,0.91,0.90,0.91,0.91,0.91,0.67,0.67,0.67,0.67,0.67,0.67,0.66,0.67,0.66,0.66,0.97,0.95,0.97,0.96,0.96,0.98,0.96,0.98,0.97,0.97,0.45,0.44,0.45,0.45,0.45,0.44,0.44,0.45,0.44,0.44,0.15,0.54,3.34,6.00,5.00,3.00,0.50,N
666,20866,2018-07-08_5.jpeg,2019-04-20_4.jpeg,1.18,2.16,1.12,1.25,1.43,1.39,2.19,1.21,1.19,1.49,0.29,0.40,0.28,0.28,0.31,0.39,0.48,0.36,0.35,0.40,0.91,0.90,0.91,0.91,0.91,0.87,0.86,0.88,0.88,0.87,0.67,0.66,0.67,0.66,0.66,0.66,0.66,0.67,0.66,0.66,0.98,0.96,0.98,0.97,0.97,0.96,0.93,0.96,0.96,0.96,0.44,0.44,0.45,0.44,0.44,0.44,0.43,0.44,0.44,0.44,0.17,0.92,5.74,5.00,6.00,2.00,0.33,Y
667,20866,2019-04-20_4.jpeg,2019-08-25_3.jpeg,1.39,2.19,1.21,1.19,1.49,1.20,1.95,1.07,1.14,1.34,0.39,0.48,0.36,0.35,0.40,0.32,0.40,0.31,0.30,0.33,0.87,0.86,0.88,0.88,0.87,0.90,0.89,0.90,0.90,0.90,0.66,0.66,0.67,0.66,0.66,0.67,0.66,0.67,0.66,0.67,0.96,0.93,0.96,0.96,0.96,0.96,0.94,0.97,0.96,0.96,0.44,0.43,0.44,0.44,0.44,0.45,0.44,0.45,0.44,0.44,0.12,0.81,4.70,6.00,6.00,5.00,0.83,N
668,20866,2019-08-25_3.jpeg,2020-03-31_2.jpeg,1.20,1.95,1.07,1.14,1.34,1.32,2.10,1.22,1.20,1.46,0.32,0.40,0.31,0.30,0.33,0.34,0.42,0.33,0.31,0.35,0.90,0.89,0.90,0.90,0.90,0.89,0.88,0.90,0.90,0.89,0.67,0.66,0.67,0.66,0.67,0.68,0.68,0.68,0.68,0.68,0.96,0.94,0.97,0.96,0.96,0.96,0.94,0.96,0.96,0.96,0.45,0.44,0.45,0.44,0.44,0.47,0.46,0.47,0.46,0.46,0.11,0.87,5.41,6.00,5.00,5.00,0.83,N
669,20866,2020-03-31_2.jpeg,2020-08-31_1.jpeg,1.32,2.10,1.22,1.20,1.46,1.05,1.79,0.99,1.01,1.21,0.34,0.42,0.33,0.31,0.35,0.29,0.37,0.28,0.27,0.30,0.89,0.88,0.90,0.90,0.89,0.91,0.90,0.91,0.91,0.91,0.68,0.68,0.68,0.68,0.68,0.67,0.66,0.67,0.67,0.67,0.96,0.94,0.96,0.96,0.96,0.97,0.95,0.97,0.97,0.97,0.47,0.46,0.47,0.46,0.46,0.45,0.44,0.45,0.44,0.44,0.12,0.97,6.39,5.00,5.00,5.00,1.00,N
670,20867,2016-08-31_10.jpeg,2016-09-09_9.jpeg,1.15,1.50,1.30,1.86,1.46,1.45,1.88,1.54,2.27,1.78,0.44,0.51,0.50,0.58,0.51,0.48,0.55,0.52,0.59,0.54,0.84,0.82,0.82,0.80,0.82,0.83,0.82,0.82,0.81,0.82,0.64,0.64,0.64,0.64,0.64,0.66,0.65,0.66,0.65,0.65,0.96,0.94,0.95,0.93,0.94,0.94,0.92,0.94,0.91,0.93,0.41,0.41,0.41,0.40,0.41,0.43,0.42,0.43,0.42,0.43,0.13,0.78,5.46,2.00,3.00,2.00,0.67,N
671,20867,2016-09-09_9.jpeg,2017-05-04_8.jpeg,1.45,1.88,1.54,2.27,1.78,1.12,1.66,1.24,1.65,1.42,0.48,0.55,0.52,0.59,0.54,0.42,0.51,0.47,0.52,0.48,0.83,0.82,0.82,0.81,0.82,0.84,0.83,0.83,0.82,0.83,0.66,0.65,0.66,0.65,0.65,0.66,0.66,0.66,0.66,0.66,0.94,0.92,0.94,0.91,0.93,0.95,0.93,0.95,0.93,0.94,0.43,0.42,0.43,0.42,0.43,0.44,0.44,0.44,0.44,0.44,0.10,0.63,4.58,3.00,2.00,2.00,0.67,N
672,20867,2017-05-04_8.jpeg,2017-08-17_7.jpeg,1.12,1.66,1.24,1.65,1.42,1.35,1.79,1.38,1.86,1.59,0.42,0.51,0.47,0.52,0.48,0.46,0.53,0.49,0.55,0.51,0.84,0.83,0.83,0.82,0.83,0.84,0.82,0.82,0.82,0.82,0.66,0.66,0.66,0.66,0.66,0.65,0.65,0.65,0.65,0.65,0.95,0.93,0.95,0.93,0.94,0.95,0.93,0.95,0.93,0.94,0.44,0.44,0.44,0.44,0.44,0.43,0.42,0.43,0.42,0.42,0.09,0.71,4.95,2.00,2.00,2.00,1.00,N
