,Property,Image1,Image2,contrast11,contrast12,contrast13,contrast14,contrast_avg1,contrast21,contrast22,contrast23,contrast24,contrast_avg2,dissimilarity11,dissimilarity12,dissimilarity13,dissimilarity14,dissimilarity_avg1,dissimilarity21,dissimilarity22,dissimilarity23,dissimilarity24,dissimilarity_avg2,homogeneity11,homogeneity12,homogeneity13,homogeneity14,homogeneity_avg1,homogeneity21,homogeneity22,homogeneity23,homogeneity24,homogeneity_avg_2,energy_feature11,energy_feature12,energy_feature13,energy_feature14,energy_feature_avg1,energy_feature21,energy_feature22,energy_feature23,energy_feature24,energy_feature_avg2,correlation_feature11,correlation_feature12,correlation_feature13,correlation_feature14,correlation_feature_avg1,correlation_feature21,correlation_feature22,correlation_feature23,correlation_feature24,correlation_feature_avg2,asm_feature11,asm_feature12,asm_feature13,asm_feature14,asm_feature_avg1,asm_feature21,asm_feature22,asm_feature23,asm_feature24,asm_feature_avg2,ALEX_net,Cosine similarity,td_b7,vents_count_1,vents_count_2,common_vents_count,similarity_ratio,label
3442,20321,2019-08-24_10.jpeg,2019-09-24_11.jpeg,1.27,2.05,1.11,1.98,1.60,1.53,2.60,1.33,2.43,1.97,0.46,0.61,0.42,0.60,0.52,0.42,0.60,0.41,0.58,0.50,0.83,0.80,0.84,0.80,0.82,0.86,0.83,0.86,0.83,0.85,0.49,0.48,0.49,0.48,0.49,0.52,0.51,0.52,0.51,0.52,0.95,0.92,0.96,0.92,0.94,0.96,0.94,0.97,0.94,0.95,0.24,0.23,0.24,0.23,0.24,0.27,0.26,0.27,0.26,0.27,0.00,1.00,7.00,4.00,4.00,4.00,1.00,N
3443,20321,2019-09-24_11.jpeg,2019-10-24_12.jpeg,1.53,2.60,1.33,2.43,1.97,1.53,2.60,1.33,2.43,1.97,0.42,0.60,0.41,0.58,0.50,0.42,0.60,0.41,0.58,0.50,0.86,0.83,0.86,0.83,0.85,0.86,0.83,0.86,0.83,0.85,0.52,0.51,0.52,0.51,0.52,0.52,0.51,0.52,0.51,0.52,0.96,0.94,0.97,0.94,0.95,0.96,0.94,0.97,0.94,0.95,0.27,0.26,0.27,0.26,0.27,0.27,0.26,0.27,0.26,0.27,0.00,1.00,7.00,4.00,4.00,4.00,1.00,N
3444,20321,2019-10-24_12.jpeg,2019-11-24_13.jpeg,1.53,2.60,1.33,2.43,1.97,1.53,2.60,1.33,2.43,1.97,0.42,0.60,0.41,0.58,0.50,0.42,0.60,0.41,0.58,0.50,0.86,0.83,0.86,0.83,0.85,0.86,0.83,0.86,0.83,0.85,0.52,0.51,0.52,0.51,0.52,0.52,0.51,0.52,0.51,0.52,0.96,0.94,0.97,0.94,0.95,0.96,0.94,0.97,0.94,0.95,0.27,0.26,0.27,0.26,0.27,0.27,0.26,0.27,0.26,0.27,0.00,1.00,7.00,4.00,4.00,4.00,1.00,N
3445,20322,2018-11-24_1.jpeg,2018-12-24_2.jpeg,1.03,1.49,0.92,1.67,1.28,1.03,1.49,0.92,1.67,1.28,0.44,0.53,0.41,0.57,0.49,0.44,0.53,0.41,0.57,0.49,0.83,0.80,0.84,0.80,0.82,0.83,0.80,0.84,0.80,0.82,0.40,0.39,0.40,0.39,0.39,0.40,0.39,0.40,0.39,0.39,0.97,0.96,0.97,0.95,0.96,0.97,0.96,0.97,0.95,0.96,0.16,0.15,0.16,0.15,0.15,0.16,0.15,0.16,0.15,0.15,0.00,1.00,7.00,4.00,4.00,4.00,1.00,N
3446,20322,2018-12-24_2.jpeg,2019-01-24_3.jpeg,1.03,1.49,0.92,1.67,1.28,1.03,1.49,0.92,1.67,1.28,0.44,0.53,0.41,0.57,0.49,0.44,0.53,0.41,0.57,0.49,0.83,0.80,0.84,0.80,0.82,0.83,0.80,0.84,0.80,0.82,0.40,0.39,0.40,0.39,0.39,0.40,0.39,0.40,0.39,0.39,0.97,0.96,0.97,0.95,0.96,0.97,0.96,0.97,0.95,0.96,0.16,0.15,0.16,0.15,0.15,0.16,0.15,0.16,0.15,0.15,0.16,0.75,5.03,12.00,9.00,8.00,0.67,N
3447,20322,2019-01-24_3.jpeg,2019-02-24_4.jpeg,1.03,1.49,0.92,1.67,1.28,1.03,1.49,0.92,1.67,1.28,0.44,0.53,0.41,0.57,0.49,0.44,0.53,0.41,0.57,0.49,0.83,0.80,0.84,0.80,0.82,0.83,0.80,0.84,0.80,0.82,0.40,0.39,0.40,0.39,0.39,0.40,0.39,0.40,0.39,0.39,0.97,0.96,0.97,0.95,0.96,0.97,0.96,0.97,0.95,0.96,0.16,0.15,0.16,0.15,0.15,0.16,0.15,0.16,0.15,0.15,0.00,1.00,7.00,9.00,9.00,9.00,1.00,N
3448,20322,2019-02-24_4.jpeg,2019-03-24_5.jpeg,1.03,1.49,0.92,1.67,1.28,1.03,1.49,0.92,1.67,1.28,0.44,0.53,0.41,0.57,0.49,0.44,0.53,0.41,0.57,0.49,0.83,0.80,0.84,0.80,0.82,0.83,0.80,0.84,0.80,0.82,0.40,0.39,0.40,0.39,0.39,0.40,0.39,0.40,0.39,0.39,0.97,0.96,0.97,0.95,0.96,0.97,0.96,0.97,0.95,0.96,0.16,0.15,0.16,0.15,0.15,0.16,0.15,0.16,0.15,0.15,0.00,1.00,7.00,9.00,9.00,9.00,1.00,N
3449,20322,2019-03-24_5.jpeg,2019-04-24_6.jpeg,1.03,1.49,0.92,1.67,1.28,2.34,3.25,1.87,3.47,2.73,0.44,0.53,0.41,0.57,0.49,0.71,0.86,0.64,0.90,0.78,0.83,0.80,0.84,0.80,0.82,0.76,0.73,0.77,0.73,0.75,0.40,0.39,0.40,0.39,0.39,0.39,0.38,0.39,0.38,0.39,0.97,0.96,0.97,0.95,0.96,0.95,0.93,0.96,0.92,0.94,0.16,0.15,0.16,0.15,0.15,0.15,0.15,0.15,0.14,0.15,0.00,1.00,7.00,9.00,9.00,9.00,1.00,N
3450,20322,2019-04-24_6.jpeg,2019-05-24_7.jpeg,2.34,3.25,1.87,3.47,2.73,2.34,3.25,1.87,3.47,2.73,0.71,0.86,0.64,0.90,0.78,0.71,0.86,0.64,0.90,0.78,0.76,0.73,0.77,0.73,0.75,0.76,0.73,0.77,0.73,0.75,0.39,0.38,0.39,0.38,0.39,0.39,0.38,0.39,0.38,0.39,0.95,0.93,0.96,0.92,0.94,0.95,0.93,0.96,0.92,0.94,0.15,0.15,0.15,0.14,0.15,0.15,0.15,0.15,0.14,0.15,0.00,1.00,7.00,9.00,9.00,9.00,1.00,N
3451,20322,2019-05-24_7.jpeg,2019-06-24_8.jpeg,2.34,3.25,1.87,3.47,2.73,2.34,3.25,1.87,3.47,2.73,0.71,0.86,0.64,0.90,0.78,0.71,0.86,0.64,0.90,0.78,0.76,0.73,0.77,0.73,0.75,0.76,0.73,0.77,0.73,0.75,0.39,0.38,0.39,0.38,0.39,0.39,0.38,0.39,0.38,0.39,0.95,0.93,0.96,0.92,0.94,0.95,0.93,0.96,0.92,0.94,0.15,0.15,0.15,0.14,0.15,0.15,0.15,0.15,0.14,0.15,0.14,0.84,5.65,9.00,9.00,8.00,0.89,N
3452,20322,2019-06-24_8.jpeg,2019-07-24_9.jpeg,2.34,3.25,1.87,3.47,2.73,2.34,3.25,1.87,3.47,2.73,0.71,0.86,0.64,0.90,0.78,0.71,0.86,0.64,0.90,0.78,0.76,0.73,0.77,0.73,0.75,0.76,0.73,0.77,0.73,0.75,0.39,0.38,0.39,0.38,0.39,0.39,0.38,0.39,0.38,0.39,0.95,0.93,0.96,0.92,0.94,0.95,0.93,0.96,0.92,0.94,0.15,0.15,0.15,0.14,0.15,0.15,0.15,0.15,0.14,0.15,0.00,1.00,7.00,9.00,9.00,9.00,1.00,N
3453,20322,2019-07-24_9.jpeg,2019-08-24_10.jpeg,2.34,3.25,1.87,3.47,2.73,2.34,3.25,1.87,3.47,2.73,0.71,0.86,0.64,0.90,0.78,0.71,0.86,0.64,0.90,0.78,0.76,0.73,0.77,0.73,0.75,0.76,0.73,0.77,0.73,0.75,0.39,0.38,0.39,0.38,0.39,0.39,0.38,0.39,0.38,0.39,0.95,0.93,0.96,0.92,0.94,0.95,0.93,0.96,0.92,0.94,0.15,0.15,0.15,0.14,0.15,0.15,0.15,0.15,0.14,0.15,0.00,1.00,7.00,9.00,9.00,9.00,1.00,N
3454,20322,2019-08-24_10.jpeg,2019-09-24_11.jpeg,2.34,3.25,1.87,3.47,2.73,1.71,2.38,1.25,2.60,1.99,0.71,0.86,0.64,0.90,0.78,0.53,0.66,0.46,0.68,0.58,0.76,0.73,0.77,0.73,0.75,0.82,0.79,0.83,0.78,0.80,0.39,0.38,0.39,0.38,0.39,0.40,0.39,0.40,0.39,0.39,0.95,0.93,0.96,0.92,0.94,0.97,0.96,0.98,0.95,0.96,0.15,0.15,0.15,0.14,0.15,0.16,0.15,0.16,0.15,0.16,0.00,1.00,7.00,9.00,9.00,9.00,1.00,N
3455,20322,2019-09-24_11.jpeg,2019-10-24_12.jpeg,1.71,2.38,1.25,2.60,1.99,1.71,2.38,1.25,2.60,1.99,0.53,0.66,0.46,0.68,0.58,0.53,0.66,0.46,0.68,0.58,0.82,0.79,0.83,0.78,0.80,0.82,0.79,0.83,0.78,0.80,0.40,0.39,0.40,0.39,0.39,0.40,0.39,0.40,0.39,0.39,0.97,0.96,0.98,0.95,0.96,0.97,0.96,0.98,0.95,0.96,0.16,0.15,0.16,0.15,0.16,0.16,0.15,0.16,0.15,0.16,0.00,1.00,7.00,9.00,9.00,9.00,1.00,N
3456,20322,2019-10-24_12.jpeg,2019-11-24_13.jpeg,1.71,2.38,1.25,2.60,1.99,1.71,2.38,1.25,2.60,1.99,0.53,0.66,0.46,0.68,0.58,0.53,0.66,0.46,0.68,0.58,0.82,0.79,0.83,0.78,0.80,0.82,0.79,0.83,0.78,0.80,0.40,0.39,0.40,0.39,0.39,0.40,0.39,0.40,0.39,0.39,0.97,0.96,0.98,0.95,0.96,0.97,0.96,0.98,0.95,0.96,0.16,0.15,0.16,0.15,0.16,0.16,0.15,0.16,0.15,0.16,0.00,1.00,7.00,9.00,9.00,9.00,1.00,N
3457,20324,2018-12-28_1.jpeg,2019-01-28_2.jpeg,1.31,1.85,0.81,1.82,1.45,1.31,1.85,0.81,1.82,1.45,0.44,0.56,0.35,0.55,0.47,0.44,0.56,0.35,0.55,0.47,0.84,0.80,0.86,0.81,0.83,0.84,0.80,0.86,0.81,0.83,0.48,0.47,0.48,0.47,0.48,0.48,0.47,0.48,0.47,0.48,0.96,0.94,0.97,0.94,0.95,0.96,0.94,0.97,0.94,0.95,0.23,0.22,0.23,0.22,0.23,0.23,0.22,0.23,0.22,0.23,0.00,1.00,7.00,9.00,9.00,9.00,1.00,N
3458,20324,2019-01-28_2.jpeg,2019-02-28_3.jpeg,1.31,1.85,0.81,1.82,1.45,1.31,1.85,0.81,1.82,1.45,0.44,0.56,0.35,0.55,0.47,0.44,0.56,0.35,0.55,0.47,0.84,0.80,0.86,0.81,0.83,0.84,0.80,0.86,0.81,0.83,0.48,0.47,0.48,0.47,0.48,0.48,0.47,0.48,0.47,0.48,0.96,0.94,0.97,0.94,0.95,0.96,0.94,0.97,0.94,0.95,0.23,0.22,0.23,0.22,0.23,0.23,0.22,0.23,0.22,0.23,0.16,0.55,3.39,4.00,6.00,3.00,0.50,N
3459,20324,2019-02-28_3.jpeg,2019-03-28_4.jpeg,1.31,1.85,0.81,1.82,1.45,1.31,1.85,0.81,1.82,1.45,0.44,0.56,0.35,0.55,0.47,0.44,0.56,0.35,0.55,0.47,0.84,0.80,0.86,0.81,0.83,0.84,0.80,0.86,0.81,0.83,0.48,0.47,0.48,0.47,0.48,0.48,0.47,0.48,0.47,0.48,0.96,0.94,0.97,0.94,0.95,0.96,0.94,0.97,0.94,0.95,0.23,0.22,0.23,0.22,0.23,0.23,0.22,0.23,0.22,0.23,0.00,1.00,7.00,6.00,6.00,6.00,1.00,N
3460,20324,2019-03-28_4.jpeg,2019-04-28_5.jpeg,1.31,1.85,0.81,1.82,1.45,2.05,3.09,1.53,3.17,2.46,0.44,0.56,0.35,0.55,0.47,0.63,0.82,0.53,0.82,0.70,0.84,0.80,0.86,0.81,0.83,0.78,0.74,0.80,0.74,0.77,0.48,0.47,0.48,0.47,0.48,0.49,0.48,0.49,0.47,0.48,0.96,0.94,0.97,0.94,0.95,0.95,0.92,0.96,0.92,0.94,0.23,0.22,0.23,0.22,0.23,0.24,0.23,0.24,0.23,0.23,0.00,1.00,7.00,6.00,6.00,6.00,1.00,N
3461,20324,2019-04-28_5.jpeg,2019-05-28_6.jpeg,2.05,3.09,1.53,3.17,2.46,2.05,3.09,1.53,3.17,2.46,0.63,0.82,0.53,0.82,0.70,0.63,0.82,0.53,0.82,0.70,0.78,0.74,0.80,0.74,0.77,0.78,0.74,0.80,0.74,0.77,0.49,0.48,0.49,0.47,0.48,0.49,0.48,0.49,0.47,0.48,0.95,0.92,0.96,0.92,0.94,0.95,0.92,0.96,0.92,0.94,0.24,0.23,0.24,0.23,0.23,0.24,0.23,0.24,0.23,0.23,0.00,1.00,7.00,6.00,6.00,6.00,1.00,N
3462,20324,2019-05-28_6.jpeg,2019-06-28_7.jpeg,2.05,3.09,1.53,3.17,2.46,2.05,3.09,1.53,3.17,2.46,0.63,0.82,0.53,0.82,0.70,0.63,0.82,0.53,0.82,0.70,0.78,0.74,0.80,0.74,0.77,0.78,0.74,0.80,0.74,0.77,0.49,0.48,0.49,0.47,0.48,0.49,0.48,0.49,0.47,0.48,0.95,0.92,0.96,0.92,0.94,0.95,0.92,0.96,0.92,0.94,0.24,0.23,0.24,0.23,0.23,0.24,0.23,0.24,0.23,0.23,0.20,0.67,4.15,6.00,3.00,3.00,0.50,N
3463,20324,2019-06-28_7.jpeg,2019-07-28_8.jpeg,2.05,3.09,1.53,3.17,2.46,2.05,3.09,1.53,3.17,2.46,0.63,0.82,0.53,0.82,0.70,0.63,0.82,0.53,0.82,0.70,0.78,0.74,0.80,0.74,0.77,0.78,0.74,0.80,0.74,0.77,0.49,0.48,0.49,0.47,0.48,0.49,0.48,0.49,0.47,0.48,0.95,0.92,0.96,0.92,0.94,0.95,0.92,0.96,0.92,0.94,0.24,0.23,0.24,0.23,0.23,0.24,0.23,0.24,0.23,0.23,0.00,1.00,7.00,3.00,3.00,3.00,1.00,N
3464,20324,2019-07-28_8.jpeg,2019-08-28_9.jpeg,2.05,3.09,1.53,3.17,2.46,0.84,1.25,0.59,1.21,0.97,0.63,0.82,0.53,0.82,0.70,0.32,0.40,0.26,0.40,0.35,0.78,0.74,0.80,0.74,0.77,0.88,0.86,0.89,0.85,0.87,0.49,0.48,0.49,0.47,0.48,0.48,0.47,0.48,0.47,0.48,0.95,0.92,0.96,0.92,0.94,0.97,0.96,0.98,0.96,0.97,0.24,0.23,0.24,0.23,0.23,0.23,0.22,0.23,0.22,0.23,0.00,1.00,7.00,3.00,3.00,3.00,1.00,N
3465,20324,2019-08-28_9.jpeg,2019-09-28_10.jpeg,0.84,1.25,0.59,1.21,0.97,0.84,1.25,0.59,1.21,0.97,0.32,0.40,0.26,0.40,0.35,0.32,0.40,0.26,0.40,0.35,0.88,0.86,0.89,0.85,0.87,0.88,0.86,0.89,0.85,0.87,0.48,0.47,0.48,0.47,0.48,0.48,0.47,0.48,0.47,0.48,0.97,0.96,0.98,0.96,0.97,0.97,0.96,0.98,0.96,0.97,0.23,0.22,0.23,0.22,0.23,0.23,0.22,0.23,0.22,0.23,0.00,1.00,7.00,3.00,3.00,3.00,1.00,N
3466,20324,2019-09-28_10.jpeg,2019-10-28_11.jpeg,0.84,1.25,0.59,1.21,0.97,0.84,1.25,0.59,1.21,0.97,0.32,0.40,0.26,0.40,0.35,0.32,0.40,0.26,0.40,0.35,0.88,0.86,0.89,0.85,0.87,0.88,0.86,0.89,0.85,0.87,0.48,0.47,0.48,0.47,0.48,0.48,0.47,0.48,0.47,0.48,0.97,0.96,0.98,0.96,0.97,0.97,0.96,0.98,0.96,0.97,0.23,0.22,0.23,0.22,0.23,0.23,0.22,0.23,0.22,0.23,0.00,1.00,7.00,3.00,3.00,3.00,1.00,N
3467,20324,2019-10-28_11.jpeg,2019-11-28_12.jpeg,0.84,1.25,0.59,1.21,0.97,0.84,1.25,0.59,1.21,0.97,0.32,0.40,0.26,0.40,0.35,0.32,0.40,0.26,0.40,0.35,0.88,0.86,0.89,0.85,0.87,0.88,0.86,0.89,0.85,0.87,0.48,0.47,0.48,0.47,0.48,0.48,0.47,0.48,0.47,0.48,0.97,0.96,0.98,0.96,0.97,0.97,0.96,0.98,0.96,0.97,0.23,0.22,0.23,0.22,0.23,0.23,0.22,0.23,0.22,0.23,0.00,1.00,7.00,3.00,3.00,3.00,1.00,N
3468,20324,2019-11-28_12.jpeg,2019-12-28_13.jpeg,0.84,1.25,0.59,1.21,0.97,0.84,1.25,0.59,1.21,0.97,0.32,0.40,0.26,0.40,0.35,0.32,0.40,0.26,0.40,0.35,0.88,0.86,0.89,0.85,0.87,0.88,0.86,0.89,0.85,0.87,0.48,0.47,0.48,0.47,0.48,0.48,0.47,0.48,0.47,0.48,0.97,0.96,0.98,0.96,0.97,0.97,0.96,0.98,0.96,0.97,0.23,0.22,0.23,0.22,0.23,0.23,0.22,0.23,0.22,0.23,0.00,1.00,7.00,3.00,3.00,3.00,1.00,N
3469,20325,2019-01-01_1.jpeg,2019-02-01_2.jpeg,1.11,1.92,0.96,1.66,1.41,1.11,1.92,0.96,1.66,1.41,0.35,0.51,0.34,0.48,0.42,0.35,0.51,0.34,0.48,0.42,0.88,0.84,0.88,0.84,0.86,0.88,0.84,0.88,0.84,0.86,0.50,0.48,0.49,0.48,0.49,0.50,0.48,0.49,0.48,0.49,0.97,0.94,0.97,0.95,0.96,0.97,0.94,0.97,0.95,0.96,0.25,0.23,0.24,0.23,0.24,0.25,0.23,0.24,0.23,0.24,0.00,1.00,7.00,3.00,3.00,3.00,1.00,N
3470,20325,2019-02-01_2.jpeg,2019-03-01_3.jpeg,1.11,1.92,0.96,1.66,1.41,1.11,1.92,0.96,1.66,1.41,0.35,0.51,0.34,0.48,0.42,0.35,0.51,0.34,0.48,0.42,0.88,0.84,0.88,0.84,0.86,0.88,0.84,0.88,0.84,0.86,0.50,0.48,0.49,0.48,0.49,0.50,0.48,0.49,0.48,0.49,0.97,0.94,0.97,0.95,0.96,0.97,0.94,0.97,0.95,0.96,0.25,0.23,0.24,0.23,0.24,0.25,0.23,0.24,0.23,0.24,0.11,0.82,5.43,5.00,6.00,5.00,0.83,N
3471,20325,2019-03-01_3.jpeg,2019-04-01_4.jpeg,1.11,1.92,0.96,1.66,1.41,1.11,1.92,0.96,1.66,1.41,0.35,0.51,0.34,0.48,0.42,0.35,0.51,0.34,0.48,0.42,0.88,0.84,0.88,0.84,0.86,0.88,0.84,0.88,0.84,0.86,0.50,0.48,0.49,0.48,0.49,0.50,0.48,0.49,0.48,0.49,0.97,0.94,0.97,0.95,0.96,0.97,0.94,0.97,0.95,0.96,0.25,0.23,0.24,0.23,0.24,0.25,0.23,0.24,0.23,0.24,0.00,1.00,7.00,6.00,6.00,6.00,1.00,N
3472,20325,2019-04-01_4.jpeg,2019-05-01_5.jpeg,1.11,1.92,0.96,1.66,1.41,1.48,2.68,1.50,2.42,2.02,0.35,0.51,0.34,0.48,0.42,0.46,0.67,0.49,0.65,0.57,0.88,0.84,0.88,0.84,0.86,0.84,0.79,0.83,0.79,0.81,0.50,0.48,0.49,0.48,0.49,0.48,0.47,0.48,0.47,0.47,0.97,0.94,0.97,0.95,0.96,0.97,0.94,0.97,0.95,0.95,0.25,0.23,0.24,0.23,0.24,0.23,0.22,0.23,0.22,0.23,0.00,1.00,7.00,6.00,6.00,6.00,1.00,N
3473,20325,2019-05-01_5.jpeg,2019-06-01_6.jpeg,1.48,2.68,1.50,2.42,2.02,1.48,2.68,1.50,2.42,2.02,0.46,0.67,0.49,0.65,0.57,0.46,0.67,0.49,0.65,0.57,0.84,0.79,0.83,0.79,0.81,0.84,0.79,0.83,0.79,0.81,0.48,0.47,0.48,0.47,0.47,0.48,0.47,0.48,0.47,0.47,0.97,0.94,0.97,0.95,0.95,0.97,0.94,0.97,0.95,0.95,0.23,0.22,0.23,0.22,0.23,0.23,0.22,0.23,0.22,0.23,0.00,1.00,7.00,6.00,6.00,6.00,1.00,N
3474,20325,2019-06-01_6.jpeg,2019-07-01_7.jpeg,1.48,2.68,1.50,2.42,2.02,1.48,2.68,1.50,2.42,2.02,0.46,0.67,0.49,0.65,0.57,0.46,0.67,0.49,0.65,0.57,0.84,0.79,0.83,0.79,0.81,0.84,0.79,0.83,0.79,0.81,0.48,0.47,0.48,0.47,0.47,0.48,0.47,0.48,0.47,0.47,0.97,0.94,0.97,0.95,0.95,0.97,0.94,0.97,0.95,0.95,0.23,0.22,0.23,0.22,0.23,0.23,0.22,0.23,0.22,0.23,0.00,1.00,7.00,6.00,6.00,6.00,1.00,N
3475,20325,2019-07-01_7.jpeg,2019-08-01_8.jpeg,1.48,2.68,1.50,2.42,2.02,1.48,2.68,1.50,2.42,2.02,0.46,0.67,0.49,0.65,0.57,0.46,0.67,0.49,0.65,0.57,0.84,0.79,0.83,0.79,0.81,0.84,0.79,0.83,0.79,0.81,0.48,0.47,0.48,0.47,0.47,0.48,0.47,0.48,0.47,0.47,0.97,0.94,0.97,0.95,0.95,0.97,0.94,0.97,0.95,0.95,0.23,0.22,0.23,0.22,0.23,0.23,0.22,0.23,0.22,0.23,0.14,0.88,5.77,6.00,5.00,5.00,0.83,N
3476,20325,2019-08-01_8.jpeg,2019-09-01_9.jpeg,1.48,2.68,1.50,2.42,2.02,1.01,1.79,0.95,1.53,1.32,0.46,0.67,0.49,0.65,0.57,0.37,0.53,0.37,0.50,0.44,0.84,0.79,0.83,0.79,0.81,0.86,0.82,0.86,0.82,0.84,0.48,0.47,0.48,0.47,0.47,0.49,0.47,0.49,0.48,0.48,0.97,0.94,0.97,0.95,0.95,0.97,0.94,0.97,0.95,0.96,0.23,0.22,0.23,0.22,0.23,0.24,0.22,0.24,0.23,0.23,0.00,1.00,7.00,5.00,5.00,5.00,1.00,N
3477,20325,2019-09-01_9.jpeg,2019-10-01_10.jpeg,1.01,1.79,0.95,1.53,1.32,1.01,1.79,0.95,1.53,1.32,0.37,0.53,0.37,0.50,0.44,0.37,0.53,0.37,0.50,0.44,0.86,0.82,0.86,0.82,0.84,0.86,0.82,0.86,0.82,0.84,0.49,0.47,0.49,0.48,0.48,0.49,0.47,0.49,0.48,0.48,0.97,0.94,0.97,0.95,0.96,0.97,0.94,0.97,0.95,0.96,0.24,0.22,0.24,0.23,0.23,0.24,0.22,0.24,0.23,0.23,0.00,1.00,7.00,5.00,5.00,5.00,1.00,N
3478,20325,2019-10-01_10.jpeg,2019-11-01_11.jpeg,1.01,1.79,0.95,1.53,1.32,1.01,1.79,0.95,1.53,1.32,0.37,0.53,0.37,0.50,0.44,0.37,0.53,0.37,0.50,0.44,0.86,0.82,0.86,0.82,0.84,0.86,0.82,0.86,0.82,0.84,0.49,0.47,0.49,0.48,0.48,0.49,0.47,0.49,0.48,0.48,0.97,0.94,0.97,0.95,0.96,0.97,0.94,0.97,0.95,0.96,0.24,0.22,0.24,0.23,0.23,0.24,0.22,0.24,0.23,0.23,0.00,1.00,7.00,5.00,5.00,5.00,1.00,N
3479,20325,2019-11-01_11.jpeg,2019-12-01_12.jpeg,1.01,1.79,0.95,1.53,1.32,1.01,1.79,0.95,1.53,1.32,0.37,0.53,0.37,0.50,0.44,0.37,0.53,0.37,0.50,0.44,0.86,0.82,0.86,0.82,0.84,0.86,0.82,0.86,0.82,0.84,0.49,0.47,0.49,0.48,0.48,0.49,0.47,0.49,0.48,0.48,0.97,0.94,0.97,0.95,0.96,0.97,0.94,0.97,0.95,0.96,0.24,0.22,0.24,0.23,0.23,0.24,0.22,0.24,0.23,0.23,0.00,1.00,7.00,5.00,5.00,5.00,1.00,N
3480,20325,2019-12-01_12.jpeg,2020-01-01_13.jpeg,1.01,1.79,0.95,1.53,1.32,1.01,1.79,0.95,1.53,1.32,0.37,0.53,0.37,0.50,0.44,0.37,0.53,0.37,0.50,0.44,0.86,0.82,0.86,0.82,0.84,0.86,0.82,0.86,0.82,0.84,0.49,0.47,0.49,0.48,0.48,0.49,0.47,0.49,0.48,0.48,0.97,0.94,0.97,0.95,0.96,0.97,0.94,0.97,0.95,0.96,0.24,0.22,0.24,0.23,0.23,0.24,0.22,0.24,0.23,0.23,0.00,1.00,7.00,5.00,5.00,5.00,1.00,N
3481,20326,2019-01-02_1.jpeg,2019-02-02_2.jpeg,1.08,1.61,0.83,1.63,1.29,1.08,1.61,0.83,1.63,1.29,0.33,0.43,0.29,0.43,0.37,0.33,0.43,0.29,0.43,0.37,0.89,0.87,0.90,0.87,0.88,0.89,0.87,0.90,0.87,0.88,0.50,0.49,0.50,0.49,0.49,0.50,0.49,0.50,0.49,0.49,0.96,0.94,0.97,0.94,0.96,0.96,0.94,0.97,0.94,0.96,0.25,0.24,0.25,0.24,0.25,0.25,0.24,0.25,0.24,0.25,0.00,1.00,7.00,5.00,5.00,5.00,1.00,N
3482,20326,2019-02-02_2.jpeg,2019-03-02_3.jpeg,1.08,1.61,0.83,1.63,1.29,1.08,1.61,0.83,1.63,1.29,0.33,0.43,0.29,0.43,0.37,0.33,0.43,0.29,0.43,0.37,0.89,0.87,0.90,0.87,0.88,0.89,0.87,0.90,0.87,0.88,0.50,0.49,0.50,0.49,0.49,0.50,0.49,0.50,0.49,0.49,0.96,0.94,0.97,0.94,0.96,0.96,0.94,0.97,0.94,0.96,0.25,0.24,0.25,0.24,0.25,0.25,0.24,0.25,0.24,0.25,0.10,0.63,4.52,8.00,6.00,5.00,0.63,N
3483,20326,2019-03-02_3.jpeg,2019-04-02_4.jpeg,1.08,1.61,0.83,1.63,1.29,1.08,1.61,0.83,1.63,1.29,0.33,0.43,0.29,0.43,0.37,0.33,0.43,0.29,0.43,0.37,0.89,0.87,0.90,0.87,0.88,0.89,0.87,0.90,0.87,0.88,0.50,0.49,0.50,0.49,0.49,0.50,0.49,0.50,0.49,0.49,0.96,0.94,0.97,0.94,0.96,0.96,0.94,0.97,0.94,0.96,0.25,0.24,0.25,0.24,0.25,0.25,0.24,0.25,0.24,0.25,0.00,1.00,7.00,6.00,6.00,6.00,1.00,N
3484,20326,2019-04-02_4.jpeg,2019-05-02_5.jpeg,1.08,1.61,0.83,1.63,1.29,1.45,2.11,1.17,2.13,1.71,0.33,0.43,0.29,0.43,0.37,0.51,0.62,0.46,0.62,0.55,0.89,0.87,0.90,0.87,0.88,0.81,0.79,0.83,0.79,0.80,0.50,0.49,0.50,0.49,0.49,0.46,0.45,0.46,0.45,0.45,0.96,0.94,0.97,0.94,0.96,0.95,0.93,0.96,0.93,0.95,0.25,0.24,0.25,0.24,0.25,0.21,0.20,0.21,0.20,0.20,0.00,1.00,7.00,6.00,6.00,6.00,1.00,N
3485,20326,2019-05-02_5.jpeg,2019-06-02_6.jpeg,1.45,2.11,1.17,2.13,1.71,1.45,2.11,1.17,2.13,1.71,0.51,0.62,0.46,0.62,0.55,0.51,0.62,0.46,0.62,0.55,0.81,0.79,0.83,0.79,0.80,0.81,0.79,0.83,0.79,0.80,0.46,0.45,0.46,0.45,0.45,0.46,0.45,0.46,0.45,0.45,0.95,0.93,0.96,0.93,0.95,0.95,0.93,0.96,0.93,0.95,0.21,0.20,0.21,0.20,0.20,0.21,0.20,0.21,0.20,0.20,0.00,1.00,7.00,6.00,6.00,6.00,1.00,N
